,Date,HIGH,CLOSE,OPEN,LOW,NUM_NEG,NUM_NEU,NUM_POS,TW,weekend,NUM_NEG1,NUM_NEG2,NUM_NEG3,NUM_NEU1,NUM_NEU2,NUM_NEU3,NUM_POS1,NUM_POS2,NUM_POS3,TW1,TW2,TW3,CLOSE1,CLOSE2,CLOSE3,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2052,11/12/13,121.25,119.98,121.03,119.63,10,66,10,86,0,2,0,1,27,11,17,9,2,6,38,13,24,121.07,121.18,121.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,11/13/13,120.15,120.09,119.58,119.19,20,59,5,84,0,10,2,0,66,27,11,10,9,2,86,38,13,119.98,121.07,121.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,11/14/13,119.93,119.55,119.58,119.32,26,47,11,84,0,20,10,2,59,66,27,5,10,9,84,86,38,120.09,119.98,121.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,11/15/13,120.27,120.06,119.78,119.13,22,66,19,107,0,26,20,10,47,59,66,11,5,10,84,84,86,119.55,120.09,119.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,11/16/13,120.27,120.06,119.78,119.13,5,30,2,37,1,22,26,20,66,47,59,19,11,5,107,84,84,120.06,119.55,120.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,11/17/13,120.27,120.06,119.78,119.13,1,16,0,17,1,5,22,26,30,66,47,2,19,11,37,107,84,120.06,120.06,119.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,11/18/13,120.89,120.56,120.71,120.07,1,48,15,64,0,1,5,22,16,30,66,0,2,19,17,37,107,120.06,120.06,120.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,11/19/13,122.38,122.06,120.55,120.27,3,66,17,86,0,1,1,5,48,16,30,15,0,2,64,17,37,120.56,120.06,120.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,11/20/13,122.75,122,122.16,121.6,2,37,14,53,0,3,1,1,66,48,16,17,15,0,86,64,17,122.06,120.56,120.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,11/21/13,123.6,123.42,122.36,122.36,5,44,9,58,0,2,3,1,37,66,48,14,17,15,53,86,64,122,122.06,120.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,11/22/13,124.19,124.01,123.54,122.42,13,64,16,93,0,5,2,3,44,37,66,9,14,17,58,53,86,123.42,122,122.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,11/23/13,124.19,124.01,123.54,122.42,1,13,2,16,1,13,5,2,64,44,37,16,9,14,93,58,53,124.01,123.42,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,11/24/13,124.19,124.01,123.54,122.42,4,17,3,24,1,1,13,5,13,64,44,2,16,9,16,93,58,124.01,124.01,123.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,11/25/13,124.1,123.74,123.77,123.22,5,31,5,41,0,4,1,13,17,13,64,3,2,16,24,16,93,124.01,124.01,124.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,11/26/13,123.7,122.77,123.41,122.65,10,35,16,61,0,5,4,1,31,17,13,5,3,2,41,24,16,123.74,124.01,124.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,11/27/13,122.74,122.41,122.62,121.64,5,31,6,42,0,10,5,4,35,31,17,16,5,3,61,41,24,122.77,123.74,124.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,11/28/13,122.74,122.41,122.62,121.64,4,19,11,34,1,5,10,5,31,35,31,6,16,5,42,61,41,122.41,122.77,123.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,11/29/13,123.3,122.45,122.83,122.13,2,38,7,47,0,4,5,10,19,31,35,11,6,16,34,42,61,122.41,122.41,122.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,11/30/13,123.3,122.45,122.83,122.13,0,19,0,19,1,2,4,5,38,19,31,7,11,6,47,34,42,122.45,122.41,122.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,12/1/13,123.3,122.45,122.83,122.13,0,4,5,9,1,0,2,4,19,38,19,0,7,11,19,47,34,122.45,122.45,122.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,12/2/13,123.06,122.34,122.87,122.05,1,71,14,86,0,0,0,2,4,19,38,5,0,7,9,19,47,122.45,122.45,122.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,12/3/13,122.9,122.43,122.31,121.87,1,26,9,36,0,1,0,0,71,4,19,14,5,0,86,9,19,122.34,122.45,122.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,12/4/13,122.83,121.74,122.01,121.19,1,53,6,60,0,1,1,0,26,71,4,9,14,5,36,86,9,122.43,122.34,122.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,12/5/13,122,121.09,121.27,120.71,3,35,8,46,0,1,1,1,53,26,71,6,9,14,60,36,86,121.74,122.43,122.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,12/6/13,122.36,122.23,122.2,121.65,6,51,12,69,0,3,1,1,35,53,26,8,6,9,46,60,36,121.09,121.74,122.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,12/7/13,122.36,122.23,122.2,121.65,2,27,7,36,1,6,3,1,51,35,53,12,8,6,69,46,60,122.23,121.09,121.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,12/8/13,122.36,122.23,122.2,121.65,0,32,1,33,1,2,6,3,27,51,35,7,12,8,36,69,46,122.23,122.23,121.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,12/9/13,123.88,123.36,122.27,122.16,6,68,15,89,0,0,2,6,32,27,51,1,7,12,33,36,69,122.23,122.23,122.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,12/10/13,123.94,123.66,123.77,122.7,1,35,9,45,0,6,0,2,68,32,27,15,1,7,89,33,36,123.36,122.23,122.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,12/11/13,123.98,122.03,123.66,121.8,6,77,23,106,0,1,6,0,35,68,32,9,15,1,45,89,33,123.66,123.36,122.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,12/12/13,122.1,121.02,121.7,120.57,9,83,19,111,0,6,1,6,77,35,68,23,9,15,106,45,89,122.03,123.66,123.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,12/13/13,121.14,119.9,120.44,119.38,6,72,17,95,0,9,6,1,83,77,35,19,23,9,111,106,45,121.02,122.03,123.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,12/14/13,121.14,119.9,120.44,119.38,0,28,6,34,1,6,9,6,72,83,77,17,19,23,95,111,106,119.9,121.02,122.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,12/15/13,121.14,119.9,120.44,119.38,0,14,11,25,1,0,6,9,28,72,83,6,17,19,34,95,111,119.9,119.9,121.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,12/16/13,120.7,120.23,120.26,119.81,5,39,18,62,0,0,0,6,14,28,72,11,6,17,25,34,95,119.9,119.9,119.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,12/17/13,120.23,118.74,120.12,118.68,15,39,24,78,0,5,0,0,39,14,28,18,11,6,62,25,34,120.23,119.9,119.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,12/18/13,121.77,121.62,119.42,119.2,6,38,18,62,0,15,5,0,39,39,14,24,18,11,78,62,25,118.74,120.23,119.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,12/19/13,123.41,123.23,121.57,121.06,4,45,7,56,0,6,15,5,38,39,39,18,24,18,62,78,62,121.62,118.74,120.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,12/20/13,123.79,122.77,123.05,122.4,0,27,26,53,0,4,6,15,45,38,39,7,18,24,56,62,78,123.23,121.62,118.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,12/21/13,123.79,122.77,123.05,122.4,1,7,3,11,1,0,4,6,27,45,38,26,7,18,53,56,62,122.77,123.23,121.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,12/22/13,123.79,122.77,123.05,122.4,0,15,7,22,1,1,0,4,7,27,45,3,26,7,11,53,56,122.77,122.77,123.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,12/23/13,123.6,122.81,123.47,122.62,3,45,0,48,0,0,1,0,15,7,27,7,3,26,22,11,53,122.77,122.77,122.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,12/24/13,123.56,123.51,123.03,122.69,3,34,6,43,0,3,0,1,45,15,7,0,7,3,48,22,11,122.81,122.77,122.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,12/25/13,123.56,123.51,123.03,122.69,0,19,2,21,1,3,3,0,34,45,15,6,0,7,43,48,22,123.51,122.81,122.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,12/26/13,124.99,124.82,123.6,123.54,1,47,18,66,0,0,3,3,19,34,45,2,6,0,21,43,48,123.51,123.51,122.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,12/27/13,125.65,125.24,125,124.69,1,34,7,42,0,1,0,3,47,19,34,18,2,6,66,21,43,124.82,123.51,123.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,12/28/13,125.65,125.24,125,124.69,0,12,4,16,1,1,1,0,34,47,19,7,18,2,42,66,21,125.24,124.82,123.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,12/29/13,125.65,125.24,125,124.69,0,20,11,31,1,0,1,1,12,34,47,4,7,18,16,42,66,125.24,125.24,124.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,12/30/13,125.21,124.31,124.79,123.9,1,42,24,67,0,0,0,1,20,12,34,11,4,7,31,16,42,125.24,125.24,125.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,12/31/13,125.18,124.93,124.68,123.93,2,25,18,45,0,1,0,0,42,20,12,24,11,4,67,31,16,124.31,125.24,125.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,1/1/14,125.18,124.93,124.68,123.93,0,40,3,43,1,2,1,0,25,42,20,18,24,11,45,67,31,124.93,124.31,125.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,1/2/14,124.88,124.14,124.47,123.71,2,34,21,57,0,0,2,1,40,25,42,3,18,24,43,45,67,124.93,124.93,124.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,1/3/14,124.9,124.32,124.6,123.85,2,63,9,74,0,2,0,2,34,40,25,21,3,18,57,43,45,124.14,124.93,124.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,1/4/14,124.9,124.32,124.6,123.85,4,27,4,35,1,2,2,0,63,34,40,9,21,3,74,57,43,124.32,124.14,124.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,1/5/14,124.9,124.32,124.6,123.85,1,15,3,19,1,4,2,2,27,63,34,4,9,21,35,74,57,124.32,124.32,124.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,1/6/14,124.81,123.99,124.57,123.52,8,56,13,77,0,1,4,2,15,27,63,3,4,9,19,35,74,124.32,124.32,124.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,1/7/14,125.32,125.03,124.42,123.64,10,49,16,75,0,8,1,4,56,15,27,13,3,4,77,19,35,123.99,124.32,124.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,1/8/14,124.46,123.21,124.44,122.75,17,50,15,82,0,10,8,1,49,56,15,16,13,3,75,77,19,125.03,123.99,124.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,1/9/14,123.42,123.29,123.42,122.02,22,100,4,126,0,17,10,8,50,49,56,15,16,13,82,75,77,123.21,125.03,123.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,1/10/14,122.5,121.03,122.5,120.37,47,77,18,142,0,22,17,10,100,50,49,4,15,16,126,82,75,123.29,123.21,125.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,1/11/14,122.5,121.03,122.5,120.37,6,31,2,39,1,47,22,17,77,100,50,18,4,15,142,126,82,121.03,123.29,123.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,1/12/14,122.5,121.03,122.5,120.37,4,26,10,40,1,6,47,22,31,77,100,2,18,4,39,142,126,121.03,121.03,123.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,1/13/14,121.07,119.19,120.81,119.01,7,52,37,96,0,4,6,47,26,31,77,10,2,18,40,39,142,121.03,121.03,121.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,1/14/14,119.75,119.55,119.4,118.8,3,37,22,62,0,7,4,6,52,26,31,37,10,2,96,40,39,119.19,121.03,121.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,1/15/14,120.07,119.19,119.59,119.05,4,52,17,73,0,3,7,4,37,52,26,22,37,10,62,96,40,119.55,119.19,121.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,1/16/14,119.29,118.84,119.05,118.19,1,28,9,38,0,4,3,7,52,37,52,17,22,37,73,62,96,119.19,119.55,119.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,1/17/14,120.39,119.29,118.88,118.74,5,97,12,114,0,1,4,3,28,52,37,9,17,22,38,73,62,118.84,119.19,119.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,1/18/14,120.39,119.29,118.88,118.74,3,20,4,27,1,5,1,4,97,28,52,12,9,17,114,38,73,119.29,118.84,119.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,1/19/14,120.39,119.29,118.88,118.74,1,14,8,23,1,3,5,1,20,97,28,4,12,9,27,114,38,119.29,119.29,118.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,1/20/14,120.39,119.29,118.88,118.74,6,39,18,63,1,1,3,5,14,20,97,8,4,12,23,27,114,119.29,119.29,119.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,1/21/14,120.89,120.33,120.77,119.51,5,59,12,76,0,6,1,3,39,14,20,18,8,4,63,23,27,119.29,119.29,119.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,1/22/14,120.76,120.44,120.51,119.97,3,49,13,65,0,5,6,1,59,39,14,12,18,8,76,63,23,120.33,119.29,119.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,1/23/14,119.92,118.44,119.84,118.26,3,60,3,66,0,3,5,6,49,59,39,13,12,18,65,76,63,120.44,120.33,119.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,1/24/14,118.14,116.29,117.87,116.26,10,55,18,83,0,3,3,5,60,49,59,3,13,12,66,65,76,118.44,120.44,120.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,1/25/14,118.14,116.29,117.87,116.26,0,13,9,22,1,10,3,3,55,60,49,18,3,13,83,66,65,116.29,118.44,120.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,1/26/14,118.14,116.29,117.87,116.26,0,29,7,36,1,0,10,3,13,55,60,9,18,3,22,83,66,116.29,116.29,118.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,1/27/14,117.25,116.44,116.25,115.88,12,82,11,105,0,0,0,10,29,13,55,7,9,18,36,22,83,116.29,116.29,116.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,1/28/14,117.04,116.82,116.72,116.07,3,60,2,65,0,12,0,0,82,29,13,11,7,9,105,36,22,116.44,116.29,116.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,1/29/14,116.91,116.01,116.05,115.7,12,73,11,96,0,3,12,0,60,82,29,2,11,7,65,105,36,116.82,116.44,116.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,1/30/14,116.97,116.38,116.85,115.17,11,105,10,126,0,12,3,12,73,60,82,11,2,11,96,65,105,116.01,116.82,116.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,1/31/14,113.9,111.62,113.9,111.11,142,300,36,478,0,11,12,3,105,73,60,10,11,2,126,96,65,116.38,116.01,116.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,2/1/14,113.9,111.62,113.9,111.11,46,42,4,92,1,142,11,12,300,105,73,36,10,11,478,126,96,111.62,116.38,116.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,2/2/14,113.9,111.62,113.9,111.11,4,25,7,36,1,46,142,11,42,300,105,4,36,10,92,478,126,111.62,111.62,116.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,2/3/14,112.47,111.16,112.34,110.54,24,134,24,182,0,4,46,142,25,42,300,7,4,36,36,92,478,111.62,111.62,111.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,2/4/14,112.04,110.82,112,110.49,17,66,33,116,0,24,4,46,134,25,42,24,7,4,182,36,92,111.16,111.62,111.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,2/5/14,111,109.53,111,109.27,11,64,15,90,0,17,24,4,66,134,25,33,24,7,116,182,36,110.82,111.16,111.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,2/6/14,111.35,111.21,110.29,109.9,11,61,28,100,0,11,17,24,64,66,134,15,33,24,90,116,182,109.53,110.82,111.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,2/7/14,112.12,111.98,111.93,110.39,6,31,15,52,0,11,11,17,61,64,66,28,15,33,100,90,116,111.21,109.53,110.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,2/8/14,112.12,111.98,111.93,110.39,1,19,7,27,1,6,11,11,31,61,64,15,28,15,52,100,90,111.98,111.21,109.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,2/9/14,112.12,111.98,111.93,110.39,0,19,1,20,1,1,6,11,19,31,61,7,15,28,27,52,100,111.98,111.98,111.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,2/10/14,112.47,111.65,112.47,111.08,6,69,24,99,0,0,1,6,19,19,31,1,7,15,20,27,52,111.98,111.98,111.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,2/11/14,113.87,113.51,112.71,111.95,10,58,23,91,0,6,0,1,69,19,19,24,1,7,99,20,27,111.65,111.98,111.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,2/12/14,113.05,112.04,113.05,111.81,14,66,14,94,0,10,6,0,58,69,19,23,24,1,91,99,20,113.51,111.65,111.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,2/13/14,112.74,112.46,111.74,111.18,4,61,13,78,0,14,10,6,66,58,69,14,23,24,94,91,99,112.04,113.51,111.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,2/14/14,113.83,113.49,112.58,111.59,5,53,26,84,0,4,14,10,61,66,58,13,14,23,78,94,91,112.46,112.04,113.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,2/15/14,113.83,113.49,112.58,111.59,0,31,9,40,1,5,4,14,53,61,66,26,13,14,84,78,94,113.49,112.46,112.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,2/16/14,113.83,113.49,112.58,111.59,9,27,8,44,1,0,5,4,31,53,61,9,26,13,40,84,78,113.49,113.49,112.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,2/17/14,113.83,113.49,112.58,111.59,3,31,16,50,1,9,0,5,27,31,53,8,9,26,44,40,84,113.49,113.49,113.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,2/18/14,114.11,112.7,113.87,112.6,0,63,18,81,0,3,9,0,31,27,31,16,8,9,50,44,40,113.49,113.49,113.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,2/19/14,115.05,113.61,112.43,112.43,13,83,23,119,0,0,3,9,63,31,27,18,16,8,81,50,44,112.7,113.49,113.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,2/20/14,115.33,114.5,113.42,113.27,5,72,36,113,0,13,0,3,83,63,31,23,18,16,119,81,50,113.61,112.7,113.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,2/21/14,114.74,112.68,114.72,112.6,9,87,17,113,0,5,13,0,72,83,63,36,23,18,113,119,81,114.5,113.61,112.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,2/22/14,114.74,112.68,114.72,112.6,6,43,17,66,1,9,5,13,87,72,83,17,36,23,113,113,119,112.68,114.5,113.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,2/23/14,114.74,112.68,114.72,112.6,10,37,3,50,1,6,9,5,43,87,72,17,17,36,66,113,113,112.68,112.68,114.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
